feat_0,feat_1,feat_2,feat_3,target
0.5407234875084321,1.342055496811307,0.7448647528891823,0.21007793302366568,-0.006700772032305069
0.6225864825357631,0.3554646531399141,0.7914231000802988,-0.3696838632550468,0.45763626018097225
0.21973862357954893,0.2927010254485775,0.3485542642431691,-0.17824942482219652,0.3831673993367919
0.5096371866426139,0.3236524282544758,0.08647486748379392,-0.16123876127492026,-0.3121765427361985
0.17042098285232554,0.636355438301309,-0.4136545481821685,-0.5435871118693036,-0.13414150607988745
0.15025169613815773,0.19737232908998664,-0.1456707494974618,-0.49369222251113154,-0.24195959048694302
-0.02582186569897396,-0.23588365747021478,-0.05479063601157505,-1.0095609550018487,-0.3187729532267928
0.4890601468039415,0.26734463625844573,-0.15713132248932393,-1.3191323985111212,0.600173661730204
-0.07492073107842634,0.019520800795132798,-0.3962613895917543,-0.8917784507285137,-0.3963035336766882
-0.43132529845394507,-0.14203652699152314,-0.781229484924158,-0.7159598562232834,-0.034268139626315586
-0.05334231179380025,-0.20641695424928833,-1.257265789879682,-1.5139093541918798,0.16939037077091298
-0.6519523076890615,0.11033559133871107,-0.9965442495777806,-1.0632654540047692,-0.10723805405555335
-0.37697011104789646,-0.038052398503575224,-1.0500186237636548,-1.4518978322293465,0.320034988120445
-0.9952885908073303,-0.8442792129386361,-1.1439324812009595,-1.8797657696370227,-0.3670140782099397
-0.9064708588668247,-0.3462206972951273,-0.9925546936595904,-1.9001744941630812,0.19440764704370317
-0.5863370564980573,-0.726510193750934,-0.7212378682973342,-1.6724886685933535,-0.5540387922761998
-0.5034323668698149,-0.7574539340732286,-1.2455530447278493,-1.8237897049243659,-0.2983137547844231
-0.6884612600123512,-1.3544355631807723,-1.3771655162201573,-2.0837772853461316,-0.529789949273143
-0.7937182906209314,-1.0118260031031758,-1.421671365996538,-2.198219392064146,-1.3116437372511887
-0.8634319486222798,-1.1986397861406748,-1.3466744595097853,-1.9916064059520884,-0.9743991859055205
-1.1706934424737092,-0.8027043422231784,-1.5925767675618077,-1.7226423104029334,-1.0290328282108936
-0.9833132763188833,-0.7441731314651474,-1.3499442101889316,-1.7498335376547545,-0.4524227320711997
-0.9101257682753581,-1.520707814201212,-1.2485933146371158,-1.8367979757148432,-1.2314501573985934
-0.5116837681571272,-0.9857581045822309,-1.2771676153155702,-1.610658706829239,-1.0518423188861439
-0.6606191934961122,-0.6661895399171882,-1.1707872023921662,-1.337546285385701,-0.6026978071418562
-1.147696273670233,-0.9483132554042585,-1.1200305969371127,-1.422737686623689,-1.6956027804793496
-0.576584429261657,-0.6634051056897179,-1.6029841297736778,-1.463235765101683,-1.6973115909604966
-0.6953130276299484,-0.6915124437264967,-0.9212298917828131,-1.101192045864048,-1.173690481016144
-0.7010908246544632,-0.6177980933780335,-1.1582859176903342,-1.462979184896148,-1.5806472416221395
-0.3038480765727962,-0.6859971571849864,-1.1650742157844851,-1.1594973392144308,-1.4672955687725082
-0.11680857015363888,-0.8291745457932125,-1.059247009575628,-1.0252615450038187,-0.8346533097936766
-0.05328840884396052,-0.7051199564013084,-0.5592265736701034,-1.148526753080087,-0.5761386759822793
-0.40216481900765666,-0.14096822119615404,-0.601284048110039,-0.8023066214329885,-0.5556300049018195
-0.17161966001495133,-0.20194731499154195,-0.8388642392774062,-1.069110172945293,-0.3886940370141303
0.08978910007266383,-0.12600900552040722,-0.16750055020882304,0.07838130677753397,-0.025443269278940805
0.3543090095326428,-0.07915283682185119,-0.5126974957772252,-0.4808833811215898,-0.9087729165844192
0.09512764302028047,0.07029789444809723,0.017959066899437638,0.30422243921703107,0.0006778993446085457
0.27293096702979086,0.5284623747066649,0.1787299445304076,0.07118344326612065,0.04392536821479984
0.14598958476370982,0.3022118250397111,0.4756186324476661,0.3552474073015872,0.019955834109799397
0.22444179835718825,0.16798776130381,0.8325077002100754,0.24127168912671226,0.5754482374829752
0.8241514341309364,0.8031547315208207,0.17526998576600877,0.5606628492115288,0.28375027384975615
1.05316317920055,0.6756137334074016,0.6279450343738031,0.8110162374660856,0.5098399243629007
0.7837386539349787,0.8387667758118235,0.6907030125407567,0.9475364590543417,1.2557343136647647
1.1338742387283398,1.3303367973697457,0.9799302618459634,1.1002354563160184,1.6192947210720967
1.0473878435688186,1.0132774457900564,1.0290497488323618,0.9306621647399789,1.4386441837660104
0.8616296363232305,1.172226931352999,0.9815976574196968,1.0089204238470009,1.1228996061662462
1.170424503160325,0.877423540833883,1.0441868461902888,0.825886428720627,1.6627413767125163
1.5123736361039333,1.1794354083000322,0.9492635626748576,1.439003323514882,1.8367622165177997
1.1568092287621066,1.4382729884514887,1.537902452545651,1.6502084976387028,1.6762797028490268
1.584537232310968,0.9373992059674838,1.4563153326545946,1.8420837679446205,1.24848927733347
0.5554688541208007,1.4052015858500617,1.609083241042115,1.559445338037266,1.1636764032540212
1.422151795001334,1.3970323581292758,1.327369830773064,1.3228373347289928,1.7474454761168026
1.2338922218412616,1.3869163854999764,1.2530604561504743,1.1075063485312917,1.708082823943808
1.1220748398977793,1.6284995521363643,1.146858612174392,1.7954413428421172,1.119374704015717
1.193880746224222,1.4333510193473247,1.4922207179357443,1.0751509801751602,1.0805156965448406
0.6378706638855188,1.687888500732777,1.1156241033587673,1.414371857135896,0.786451342551596
1.0337784530491205,1.0269996556391983,1.7981089313692922,1.4051364429937874,0.9210499855930169
1.1225295179736863,1.2552172028137558,0.957073862275303,1.3923283661699404,0.5169853091095438
1.338513388847331,1.1775304900508705,1.2886067866700261,1.3544284427715763,-0.11725752585212523
0.7672017159271033,0.8142484209973049,1.536883204830627,1.3037362171302274,0.767460284344916
0.6151109445066344,1.2364855239411239,1.209398039108583,0.5777501269247056,0.91323776752237
0.6058693795434809,1.485953942774954,1.0082822266136278,1.087148362739946,0.2067121685053639
0.8687854017302974,0.8003379808458844,0.6181550754298584,0.41840681310139605,-0.10298360280783203
0.6263023851033103,0.8240586964915115,0.40289092643785407,1.0425957067507745,0.06831052548574118
0.3124572418267566,0.6066011370380239,0.8220887215080049,0.5969962729967407,-0.009192311722297453
0.47168561570816236,0.29029528285541284,0.8816418213664327,0.06638242908942726,0.388350374947503
0.2649087086986194,-0.10658674205840846,0.2663559791156542,0.26676309405915066,-0.14198361836882933
0.3799928798065607,0.04993480366543948,-0.04111245180971118,0.18849545672950518,-0.27620967400770147
-0.13944490469465007,-0.24478347028535302,-0.5054716071545069,0.4866616193919972,-0.7264794196061137
-0.14545559190640056,0.40630995663216535,-0.27164247370007594,0.09465047752708498,0.2690725109329758
-0.25793469188154095,-0.1699719643307676,-0.19009790374742852,-0.012099310333078192,0.08831758559227348
-0.6178634981787112,-0.3465351665311264,0.10437460894008016,0.05444045871725578,0.18511486354139906
-0.2647394604429965,-0.15286265700638457,-0.2581356784166679,-0.40527579410733927,-0.20820363463137953
-0.35405508144964254,-0.7658129279392123,-0.47728331994550266,-0.3295873652691249,0.44710488852233715
-0.49148056200279033,-0.7813878725615213,-0.7757180040503203,-0.47942588555860094,-0.6849384107494327
-0.6169411336736013,-0.670029221668469,-0.9375393238242338,-1.0985230356569289,0.04646328775915634
-0.9690599901649914,-0.5193867076727822,-0.5493139736849014,-0.5283904464239004,-0.7319434710998264
-0.7680763938159518,-0.7320037176222025,-0.9515016286070648,-1.363689191492451,-0.4548731594584683
-0.7865553767964172,-0.8667510555595013,-1.6194243852252366,-0.8826071199840029,0.05381309413602553
-0.9292682358338581,-0.9706148161663978,-1.344608295143502,-1.5851084120168397,-0.23350185208399474
-0.7864114152142154,-0.9407475461701713,-1.46291667331044,-1.139271688739224,-0.6578504207761307
-0.6518606898948621,-1.0299596179999158,-1.4461879097923758,-0.8970851569090239,-0.6889346148017896
-0.2774431088285005,-1.366002180963798,-1.2188089692376471,-1.4775310692319457,-0.49170207715189507
-0.6908520992005948,-1.1134765810231473,-1.4246129236254435,-1.5384425048321775,-0.5913825399973752
-0.6451817019612304,-1.3981550216783587,-1.4432402234696031,-1.3598707795125395,-0.5401092561833951
-0.6931093352755547,-1.102463913317354,-1.109854968015261,-1.6208438964369245,-1.017408264084744
-1.109376910009235,-1.2242968335484485,-1.6144489613090907,-1.0977644066706158,-1.767146686862887
-0.5822658425858348,-0.43933743525993885,-0.9644020519469356,-1.5059998342945047,-0.7531483711526155
-0.4979112820353723,-1.0432140874778257,-1.5766127471402795,-1.623836565336171,-1.290366781099182
0.1734257189065237,-1.3328385767826774,-1.3533519067038833,-1.6569080194096377,-1.3867296467063532
-0.4127692560378794,-0.9539172349262856,-1.4017698774149376,-1.7217777293219143,-1.091238443567557
-0.2053370227804124,-0.7198538497484472,-1.2459031257764854,-1.601306938282174,-1.0952442748529352
-0.20013881020525037,-0.3521650542903523,-1.1009831397524508,-1.4775406575352477,-0.8133062599642841
-0.3900598750862817,-0.8310188809512558,-1.0298294179300522,-1.4475998401046624,-1.3738629201261099
0.2846452052411763,-0.9856698623541645,-1.244287225056327,-1.417079164669378,-0.7535632285969353
0.28592751732342736,-0.2865027059472448,-1.2468684464147937,-0.6464803802122983,-1.040405081911631
0.3957729834721468,-0.731791814252989,-0.24380266712000398,-1.340022474749556,-0.7207046948345752
0.07068366641384594,-0.38797515679890615,-0.8883359431485712,-0.9506948100782835,-0.6242946459774265
0.7475682749912681,-0.2331152116017389,-0.4855767734820098,-0.7385582196768836,0.45734498875083895
0.14296088845625193,-0.07450896729003717,-0.9516661939391675,-0.6239450107629253,-0.020703223072125854
0.7333223096635287,0.22703627873245125,-0.5064336202163141,-0.6873439159680466,0.5833108347222205
1.2229887580136363,-0.005226687182858181,-0.35357807686779325,-0.6215249526535394,0.9426842517243108
0.5110898947847424,0.2061450989981819,-0.08837161608062855,-0.3355589704476899,1.5266327326971474
0.6941396917358045,0.3767565655055448,-0.7726027175708373,-0.26834581780819056,0.534273130646744
0.9303860163294965,0.5192496122602468,0.06246728805237071,-0.2866572603150843,1.3289394183738632
0.8413388282438237,0.6025864078604153,-0.15626609985613968,-0.5006899304974264,1.2141709387523836
0.63254601945334,0.7771948111375172,0.31882775954349135,-0.11778048115530093,1.3176282200970868
1.0810155665555488,0.9620980027687183,0.08063260775542302,-0.18116437530054075,1.7636681965800294
0.8321117860200917,0.9242940207817285,0.22234177000598768,0.040987753664244925,1.0281656189339363
1.2396472793756548,1.005836380464025,0.45801317483806125,0.3136577276460426,1.22364551310927
0.904413651888526,0.5538405193827611,0.3465123299881079,0.4871825927492674,1.1420520063977904
1.5240585301627592,1.009002406389587,0.5661866296931217,0.9287032953880761,1.3661393968128874
0.9322941104236147,1.1530071110527285,0.4539192062380424,0.4287221543802966,1.2308401159934352
1.028412103602114,1.2413344246373719,0.3523843161227607,0.8291314677961124,1.5657176488380529
1.2825916460913587,0.9010220865149755,1.114395079196679,0.776890895386336,1.0124598449051672
0.7315382772662711,0.913270981361936,0.5756252950414261,1.0815407483054935,0.6409021365389719
1.0463227484200115,0.927317537702556,0.8849844897882252,0.9507279383141938,0.8754303987006743
1.2571199730892368,1.1867411520411946,1.1380590827876047,0.5955276077265126,0.8683050621113455
0.46062671317095016,1.2820884327586264,0.8064207578270083,0.4496538816833998,-0.08669136300821706
0.8328147291261233,0.8822294054833338,0.7543937656560732,0.9828128988208327,0.24894893225587156
0.7685774309720474,1.161471521089734,1.0081428520549145,0.7893854236717224,0.6683251033291246
0.8096795878765514,0.9061617484008213,1.212585715477645,0.6850192226777505,0.8205992582608196
0.21021409833756133,0.7760636709023424,0.6132501631502588,0.6141538505719577,-0.3908693564586407
0.09017922366140335,0.6778604714442228,0.8318945949434685,0.9649136757460433,-0.44133422346825735
0.4482848453499827,0.833434636887365,0.3920301392372828,1.2882709922757725,0.022586335704803943
0.2873033158894447,0.63760310333618,0.6750089317509482,0.7893409499076725,-0.6503505418300695
0.1698012755799609,1.0288543082714887,0.7230754339542403,1.013219958835298,-0.03662130013923465
0.08789815998391871,0.1457580881625739,0.4358252251657534,0.8087380808045689,-0.717157276004488
-0.2735009863898997,0.3834912537943731,0.46466313288258365,0.47568669960959553,0.2236638905642113
-0.1479896329338783,0.014094122890514732,0.15152739621231592,0.9411325895019795,-0.452639410925714
-0.23203336153755846,-0.18015740137453187,0.4435726112843036,0.43943984042442885,0.33705495308685574
-0.5787771110206082,-0.07536463095808028,0.6058172361139087,0.6711170691584089,0.20109961956461544
-0.023269786973775908,-0.14762658531303957,-0.017088952966527238,0.5304770001814796,-0.1502596102416237
-0.4544715688585149,0.4398248983197744,0.015392035320210606,0.7874553164770058,-0.1711727144805969
-0.9467892726852114,-0.4408983579310665,0.20996382687918827,0.24678340230030843,-0.2414220682804461
-0.5528795137156024,-0.778923195702268,0.3008556288311174,0.5555885573886428,-0.06365523209359814
-1.0200548941666263,-0.5250401326986636,-0.46090507838460537,0.19447245072235025,-0.1295488012200745
-0.6296782262396514,-1.2033398243507214,-0.21340177416213513,0.2237545906512075,-0.41964051341901754
-0.5770518979115724,-0.7926632877043649,-0.18142319573807153,-0.6090782400316007,0.21324823959716385
-1.1019049470560789,-0.8434718326628423,-0.35540830564964365,0.7725034831722636,-0.18592851966571672
-0.6754135963281906,-0.7187200053443623,-1.022801188059902,0.3388817976705353,-0.3084216653282221
-0.8218979417201209,-0.7353049154758173,-0.34744568401778253,-0.03643077204909914,-0.3835497149743854
-0.7176655562909349,-1.156840645885913,-0.156848361240989,-0.16885199408984303,-0.32556571499110293
-0.43637888802381436,-1.111279316059569,-0.5658358908199006,-0.0516627065223729,-0.5404866623785369
-0.9488040495569022,-1.2979133585979148,-0.9050225232127223,0.21467333095143967,-0.6897175423140633
-1.0425436056565973,-1.4109764571865941,-0.8213381905710391,-0.47091841919485444,-0.8292648504801731
-1.0333145672545099,-1.0637283127094246,-0.28966486832061134,-0.0630754549202117,-0.6612809483421354
-0.9623974461341758,-1.4614499065452362,-0.536798484638442,0.3888351026374706,-0.45146508543708863
-0.7165222903859984,-1.2382224122501508,-0.6293432062667565,-0.3598083155946272,-0.9733592584793453
-0.5427596630106345,-1.3646847408161566,-0.7181501966034488,-0.07511094494438049,-0.7114109478979849
-0.48246771923471343,-0.9498624059514933,-0.9832832933773354,0.4402572194359872,-0.9314124904231994
-0.262101225385144,-0.5987341032045064,-0.8717988669822706,0.035492117482180785,-0.9256816535502476
-0.3775080827827342,-1.3271565805123573,-0.8378417029825775,-0.09983067000296297,-1.2013685986340559
0.0751586730929863,-1.4090726836128329,-0.6709210094846423,-0.010424925456948175,-1.028529019927101
-0.2585078488992377,-0.9131018070746174,-0.4145483048432715,-0.24032952811346212,-0.875671283917796
0.5858432572162197,-0.8067095677355706,-0.4894842972765947,0.18422976472907426,-0.8876028186192491
0.1615172430445343,-0.6781713173160346,-1.0954020439799972,-0.23891353571996005,-1.266403087880027
-0.10985558376074087,-0.7608827528090674,-0.6506558541260947,-0.6254377610721795,-0.6303711408773294
-0.0650428504796732,-0.611060694338248,-0.4836297530129064,-0.22852014974752208,-0.3990205429361089
0.41934930907117385,-0.3766628720029329,-0.46982940935877326,-0.36625929120897543,-0.10116837755072267
0.33563673929945076,-0.11305604636121841,-0.7346538773852558,-0.18792372188399198,-0.19727921565535697
0.6584462620518772,-0.7644983004426558,0.20176248748533776,-0.17494773952287992,0.20389964037667802
0.6813717252083106,-0.26947084362559776,-0.7926310227951521,0.19680288832823034,0.2472099402417564
0.6217025566536054,-0.025192884666333334,-0.6884944339036166,0.07876297592272952,0.4403623382116376
0.4979180426306713,-0.21043239490548946,-0.3019481298608891,-0.02216727832806588,0.014963553762470883
0.39267720877023427,0.5477181045618469,0.22732554370988234,-0.08231854917283273,0.3233999920196323
0.7128927129304425,0.0491622231119371,-0.4518884001301552,-0.34079892481538443,0.4553536916686066
1.0825026688820727,0.2871082837937533,-0.25023982358781527,-0.6169785472463478,0.888192483857971
0.9560480573859426,0.5213283857200155,0.14409706579291776,-0.04025011554127326,0.9639368797628185
0.6150502056303506,0.3140669136391018,-0.07213257648080497,0.13189287818882356,0.2570407038104028
0.983289394902722,0.07374315149780875,-0.095222084039266,-0.093524789679173,1.4122603238286473
1.039207158463497,0.4949803805608788,0.1840376240797183,-0.20130643395433157,1.002809265136988
0.7141138665738301,0.9189206129724302,0.1626700086517303,0.045916861389358604,1.0945693270100647
0.9550866674593506,0.6288904064638156,0.40141901465407787,-0.09506401215663662,1.4197381575514687
0.9023384517559568,0.5447584494994798,0.5129937995067897,0.341878099897971,0.24915623595833358
0.5630203018642332,1.0223861611676328,0.3099794249039792,0.22213686805273522,0.6830626737688055
0.8894359080069657,0.7339629540197338,0.34583209404592846,0.14636943435603994,0.6786760476306299
0.8821722870179208,0.7057238015741008,0.36249616030540766,0.08771192121093863,0.5867764346990034
0.9461001116088621,0.8780783893708864,0.4635987767149364,-0.43297061997043845,0.6319531785898971
0.8642313257950773,1.0317126158448213,0.3836611773110943,0.0464093127054474,1.016397428580472
0.17468505530587208,1.4237338704654081,0.3944463402818729,-0.03405401328472392,0.5352701327709738
0.19672019030457147,1.0155642949728856,0.7146805793619461,0.015127915647969115,0.488017819713623
0.46670530480357,1.0706215004197115,0.8117342823975655,-0.020857915997621476,0.2889636416012841
0.368861307493229,0.6179036105760864,0.06935558314099871,-0.03717177524653267,-0.5219274608307025
0.2683934978678758,0.44393954152932535,0.45878324820585187,0.5200574295420504,-0.7756517587297859
0.9998660864788638,0.6648030867974501,0.29080648095249123,-0.17707107019880314,-0.3006319137337368
0.07540324761114447,0.6182214383494203,0.3888100872947406,0.07549589978479793,-0.09291470290601796
0.11263836156013193,0.2580589266633184,0.5678546926332604,-0.2742392621016079,-0.22330119111454994
-0.035494221293768946,0.41487999518754426,0.6326089586932869,0.046266773096533154,-0.25058312123676574
-0.2115856033773975,0.4850636900777021,0.4328614934368111,0.09185367020515525,-0.3255123012768864
-0.5503003033114043,0.3981720358088384,-0.023895982187346565,-0.03984499629215019,0.21243465806604878
-0.374351146999963,0.35411879685217185,0.20491694848229838,0.30224611333123513,-0.4465704348974755
-0.844469038230907,0.21874173195422997,0.6605309567594789,-0.31617378019112014,0.03763767243628918
-0.791252277661318,-0.06395746631734675,-0.2596894328250456,-0.19270481664939737,-0.38705215671844306
-0.9269149746757686,-0.14918178692124642,0.7103589764546143,0.010765679539843427,-0.19108132414722878
-0.85057829101789,-0.40338175349208594,0.5312503586557615,0.21087604381258188,0.19517342141805466
-0.3490933564779861,0.2610229589057864,0.7170524221130581,0.07298181441257985,0.8064732518579837
-1.4419112614155885,-0.261100059618921,0.3253095574295529,0.3914159283795541,-0.299501054416892
-0.8409819398654763,-0.39693784044844505,-0.15334453728627767,-0.049297253915546596,0.1779399089820387
-1.4428898026312058,-0.6453972755096222,0.4569752092440759,-0.11873790277057136,-0.10133658713799752
-1.1742781467416077,0.2527402529436943,0.6559347327991174,0.29762713838077015,0.23376306755331872
-0.7898861474031933,-0.8123206589138364,0.5570074742061313,0.25910923613789744,0.11238557458843221
-1.0410674762200618,-0.7082515138126565,0.1495093652370266,0.47520548252968986,-0.3213646566047651
-1.3108308938197595,-0.5478280058603955,0.32712867677022217,0.39659833619454193,-0.2661825721459318
-1.193896869585015,-0.5457069926778543,0.1634574755789428,0.3848213686582313,-0.38738206597853486
-0.8085573616439078,-0.49307638858384717,0.08409055001862376,0.5193806842619393,0.14157150506079658
-1.1145464278484873,-0.3099589913656051,0.5210177826424127,0.6149743170747385,-0.2205120654173723
-0.8219602078186471,-0.6568804562687565,-0.022945124919909687,0.6019274480954228,-0.7700698908899002
-0.800036003604341,-1.0610776157118817,0.04820786146544101,0.6979335485759407,-0.7951431198174224
-0.9016242934727551,-0.8669624108467326,-0.0082372957452721,0.7178346975053008,-1.6327494543495447
-0.12276912715679289,-0.723425923505228,-0.10790041868071937,1.101704781967448,-0.5857448537017514
-0.4139153489859544,-0.273062390837129,0.29882279463884553,1.0029383153977531,-0.4190777596541452
-0.986872208391506,-1.1215356772457348,0.5506792918972752,1.5828961152683716,-0.9876007241720689
-0.33771728306109905,-0.44586543159020575,0.21254037599362172,1.1198295931919353,-0.027680030512206688
-0.4501238411963403,-0.6687180267008173,-0.11901704836734034,0.9988519927230701,-0.6808988116731076
0.030397077798671235,-0.46455860741161925,0.4660942009193556,1.8564272491346014,-0.35889291442650206
-0.2776732337203583,-0.6534021119149035,0.6760676785635893,1.3389706788418922,-1.164215355306506
-0.0049791381315928765,-0.7864604853605395,0.09127848037600708,1.523879849188707,-0.8233008831847928
0.2521571728366644,-0.33069230992886334,0.13087889332841446,1.4585416742839243,-0.5870439534489587
0.442401701567797,-0.29256506406047056,0.37641763596698485,1.4932686047780637,-0.4956717997874025
0.022702756291464232,-0.14676059067987499,0.6490974557918379,1.4907651863523579,-0.5074881767975725
0.3316774655674274,-0.3232120305502477,0.10878692490503106,1.0925656458283757,-0.7706062316869801
0.38380269693151736,-0.39715736730713047,-0.10039534456800656,1.462733224426561,-0.5656390892941914
0.4202104601000251,-0.5621346838962835,0.3832840013200116,1.0336307332719805,0.2376793399202815
1.0988038390675565,0.10852236573310382,0.4165576797921432,1.3062603417302487,0.5125153737074267
0.8246819423369239,0.08639039509812513,0.2082679872917434,1.1443219643164357,0.34617202748458425
0.4656028347846815,-0.18439446799879916,0.055691377622323374,1.3817847635896467,0.3376155961995426
1.0584551803208158,-0.0017820649817121836,0.43084569139806267,1.3334882162963488,1.1448679020711676
1.397962509082335,0.09045937421263728,0.2998458001227118,1.3187534614509746,1.0099515257985638
1.1538382087383945,-0.09150655205806024,-0.040072074282900355,1.2099850059701638,1.0125032710480466
0.5337511244526788,0.14406855046196845,0.14721192093100308,0.9176348236909935,0.5010580124629256
0.7998037664919775,0.13083392631531732,-0.22126613943037912,0.9271491207791158,0.6235636335453503
1.2341963082920173,0.37296352374184377,0.26882847934404003,1.137915789381542,1.264884595412797
0.7265531873805813,0.34867479981839555,0.01164762041212386,1.0831193360110836,1.4493879109144125
0.9899984327934657,0.17887542649895832,-0.052504771215902205,0.4313637193735679,1.3169957744637273
1.0381363306538123,1.138157420791741,0.02702710461306255,0.23151782616105832,1.3323434687273523
0.5684427419285839,0.9867881533311287,0.024015267731403618,0.32379367770378903,0.8993329657263818
0.7317643843279695,0.514018018668822,0.2165192447535205,0.6540140816388769,1.1531867962362332
-0.1258165584352271,0.8057565320907257,0.11986813975751331,0.580469532289323,0.603459022604846
0.35834862060109235,0.8645017927119343,-0.08691800516687782,-0.07259406107925964,-0.2522080606968399
0.47413335387142574,1.0739115846881788,0.124300860966083,0.11604457575371213,0.16992357379795908
0.14191665613750476,0.5809944753792105,0.016215791470871294,0.37828618496382416,0.18606869948364146
0.7732512477524127,1.0617255204614418,-0.20618289716080285,-0.09515363691995907,-0.19215967512359305
-0.08540153934495637,0.6484338093527162,-0.14415174217304436,0.039676216425483246,-0.46342376415494424
0.06585580403783652,0.4419869631049995,-0.16101163872451046,-0.17973025770151493,-0.4785962687645072
0.11011757754148405,0.9415925931147,-0.005850480031690808,-0.7666130550359953,-0.20039732871445387
0.33825773204877385,1.0622058981251028,-0.22905597550708914,-0.691113815532393,-0.16211395474534185
-0.4804563293083537,1.3601441282728755,-0.2366816137085977,-0.733382735583607,-0.4175699977187728
0.07105409533102347,0.38196771602354357,0.35494059241658954,-0.8074229253861734,-0.032641835569170885
-0.3131314718061148,0.8208746991358009,0.10334892017672034,-0.687775121511052,-0.40676362065506155
-0.6536421131754044,0.5039239655281569,-0.31204907788651925,-0.8892470972503959,-0.7124006395577636
-0.3808884659982823,0.7589300218071733,0.03469529105536326,-1.7904015982276125,-0.6848853465037026
-0.5293726884673337,0.14920036394613367,-0.06031174152750671,-1.4391561428084894,-0.15738156146024324
-0.8055475678408046,0.152429882282399,0.03047495649534611,-1.7014222213263435,-0.6690222528934383
-0.707158754946633,0.22358621964234027,-0.006228792088121812,-1.1428695973914638,-0.6437917529482887
-0.8820202647014942,0.3854363633573596,0.28802467605784365,-1.1467912423545243,-0.11564508920113091
-0.8096556938471735,0.15285095443577534,0.11244286113273155,-1.144046797039009,-0.3849515376521808
-0.7154952074339507,0.42517078427856114,0.05004933880527132,-1.4500403519841127,-0.10924487431058852
-0.5176572029829294,0.46484227302868925,0.3695750787591339,-1.0246325047773785,0.36947697631037657
-1.2464879891846503,0.3067006827691291,0.21448716372572418,-0.9843719418257257,-0.09923595161728305
-0.4160980460774425,0.511697753921089,0.2370660313898002,-1.4350221489451722,1.1522882553608755
-1.4389756602664192,0.1631642329065066,0.33878467521720274,-1.4333051478014343,-0.012456556113394381
-0.979714839739331,-0.2903224394214,0.2931245769584543,-1.0005025470510025,0.25922787549736054
-0.7747818003763146,0.31236825441956245,0.3773152636770611,-0.4747739992429806,-0.22388915175160196
-0.8211605079149784,-0.21881191826467666,0.2885782276230663,-0.4091818267820025,-0.11054831326209752
-1.006377805068278,0.12472594975506018,0.30895598264292573,-0.5944896499191784,-0.18051397926184992
-0.8521791526470567,0.25920595521238415,0.30931211671363096,-0.8096655358146392,-0.09217349967431904
-0.8635073240349098,-0.04712916023366105,0.27330787351177266,-0.2887543145486955,0.14546753653050654
-0.8189831286849868,-0.5579197469701376,0.46327446314154364,-0.49929936068395103,0.15100621866203923
-0.3826113122431055,-0.431348437401377,0.7004812110941514,-0.4472627056336119,0.11071789897821106
-0.421909045414231,0.11575649180321046,0.8289985472422242,-0.6551381489299618,0.014353812747539912
-0.594197443613455,-0.26549727333986134,0.7922726245232891,0.04695816853736512,-0.3987143071501231
-0.10047727432201878,-0.20674794124666304,0.32513744386993304,0.007463113032135288,0.14721056054045567
-0.14856248626590413,-0.0355329395821021,1.3581577486589016,0.33441414447952617,0.5802723283317082
